id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
25200188,CSCN,,,PreservedSpecimen,afb9603e-e22e-4d37-89ff-a46376094704,CSCN-V-0043688,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,"N. Duane Atwood",1998,,"! J. Andrew Alexander, November 2003",,,,"N. Duane Atwood","D. Trotter",23609,1998-05-27,1998,5,27,147,,"27 May 1998",,"Pinyon/Juniper/mountain brush community.",,,,,,,,,,,Flr/Frt,,,,,,,"United States",Utah,"San Juan",,"Island Mesa south of Greasewood Canyon adjacent to San Miguel County, Colorado.",,,,38.13508,-109.05508,WGS84,900,"TRS: T30S R26E sec 34 SLUT",,"TRS Conversion Calculator",Label,,,2000,,,,,"2000 m",,,srolfsmeier,"2020-06-23 00:00:00",,163,urn:uuid:afb9603e-e22e-4d37-89ff-a46376094704,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25200188
25233177,CalBG,RSA,,PreservedSpecimen,06475749-42d0-4fbe-870a-c5e80e45b77c,RSA0195458,"RSA accession #: 143859","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"R. C. Barneby",,13040,1961-06-03,1961,6,3,154,,"June 3, 1961","[Data obtained from NY 01248908]","Benches of sandstone canyon.",,,,,,,,,,,fruits,,,,,,"herbarium sheet","United States",Colorado,Montrose,,"W. of Vancorum.",,,,38.2306,-108.5983,WGS84,5000,,,,"Google Earth",,,1646,,,,,5400ft.,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883256,415,urn:uuid:8fc05a09-9686-4f27-8781-ac02d9f35ca3,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25233177
25233320,CalBG,RSA,,PreservedSpecimen,07ba6ab7-822a-4f31-832b-39030f5a164e,RSA0195459,"RSA accession #: 143858","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"R. C. Barneby",,13064,1961-06-04,1961,6,4,155,,"June 4, 1961","[Data obtained from NY 01248906]","Gullied clay banks under sandstone escarpment.",,,,,,,,,,,fruits,,,,,,"herbarium sheet","United States",Colorado,"San Miguel",,"Gypsum Gap.",,,,38.0217,-108.7089,WGS84,5000,,,,"Google Earth",,,1859,,,,,6100ft.,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883255,415,urn:uuid:95f71d8d-d983-4735-b72f-a2d241baa627,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25233320
25240370,CalBG,RSA,,PreservedSpecimen,4cb2183d-fa12-4c80-8dd2-06ad53100f17,RSA0195462,"RSA accession #: 450731","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"D. Atwood",,12500,1987-05-06,1987,5,6,126,,"6 May 1987","[Data obtained from NY 01248913]","Juniper-Hilaria mixed shrub comm. In gravelly boulders.",,,,,,,,,,,"flowers & fruits",,,,,,"herbarium sheet","United States",Colorado,"San Miguel",,"1.1 mi E of Slickrock along Hwy 141. Above Dolores River.",,,,38.0314,-108.8742,WGS84,,"T44E R18W S32",,,"TRS Conversion Calculator",,,,,,,,,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883259,415,urn:uuid:7015cd7b-8d38-460f-85ff-83d1a0263b01,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25240370
25244611,CalBG,RSA,,PreservedSpecimen,774117bb-d293-4c52-a65d-a61d90f360d1,RSA0195320,"RSA accession #: 143935","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"R. C. Barneby",,13058,1961-06-03,1961,6,3,154,,"03 Jun 1961","[Data obtained from NY 01248907]","Alkaline clay bluff on s. facing escarpment.",,,,,,,,,,,"flowers & fruits",,,,,,"herbarium sheet","United States",Colorado,Montrose,,"Monogram Mesa, 10 miles west of Vancorum.",,,,38.2281,-108.7817,WGS84,10000,,,,"Google Earth",,,1905,,,,,6250ft.,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883119,415,urn:uuid:f0db22fc-19ed-44a2-9410-31cf423358ad,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25244611
25251732,CalBG,RSA,,PreservedSpecimen,bf0c2b60-14ec-40e7-8c05-4c374427b3ef,RSA0195460,"POM accession #: 114276","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"George E. Osterhout",,6549,1926-06-17,1926,6,17,168,,"June 17, 1926","[Data obtained from RM 167819]",,,,,,,,,,,,fruits,,,,,,"herbarium sheet","United States",Colorado,Garfield,,"West of Rifle.",,,,,,,,,,,,,,,,,,,,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883257,415,urn:uuid:74650630-63ac-4a7f-baf4-4cc265e0e431,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25251732
25252573,CalBG,RSA,,PreservedSpecimen,c749bbbc-46af-406f-a1a1-1199cd595411,RSA0195319,"RSA accession #: 106428","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"R. C. Barneby",,12745,1955-05-18,1955,5,18,138,,"18 May, 1955","[Data obtained from NY 01248905]","Along draws in alkaline clay hills.",,,,,,,,,,,fruits,,,,,,"herbarium sheet","United States",Colorado,Mesa,,"S. bank of Grand River, 5 miles s.e. of Fruita.",,,,39.1136,-108.6644,WGS84,5000,,,,"Google Earth",,,1402,,,,,4600ft.,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883118,415,urn:uuid:fff5b942-1786-414b-8251-de938c8240fc,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25252573
25257848,CalBG,RSA,,PreservedSpecimen,fb9a1887-0159-4e4b-a421-1f325ae398c8,RSA0195461,"RSA accession #: 323689","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"D. Atwood","D. Trotter, B Thompson",9787,1984-05-25,1984,5,25,146,,"25 May 1984","[Data obtained from NY 01248914]","Pinyon-juniper comm.",,,,,,,,,,,fruits,,,,,,"herbarium sheet","United States",Colorado,Mesa,,"4.9 mi SW of Colorado National Monument Headquarters near Monument Trail area.",,,,39.0542,-108.7439,WGS84,,"T11S R102W S36",,,"TRS Conversion Calculator",,,,,,,,,,,"Mare Nazaire; cataloged date: 2020-06-11","2021-03-15 17:49:52",3883258,415,urn:uuid:86683732-14b0-4a7c-b883-a2eef5890215,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=25257848
27543145,CalBG,RSA,,PreservedSpecimen,62b6b097-5593-4bfe-817a-75791c20405a,RSA0195464,"RSA accession #: 505802","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"K. Thorne","J. Thorne",3,1987-05-16,1987,5,16,136,,05/16/1987,"R-332608 [BRY accesion; duplicate specimen]","Riparian-tamarix, desert shrub and juniper woodland upland.",,,,,,,,,,,,,,,,,"herbarium sheet","United States",Utah,Wayne,,"Colorado River between Rustler Canyon and The Loop.",,,,,,,,"T29S R19E sec",,,,,,1250,,,,,,,,"Clarissa Nevarez; cataloged date: 2020-04-06","2021-03-15 17:49:52",3883261,415,urn:uuid:c81026a5-e2ba-43ea-b310-556507a52271,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27543145
27833496,GREE,,,PreservedSpecimen,e42f57e1-c3fa-48aa-b27d-96b17a49ead7,42729,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus eastwoodiae",45965,M.E.Jones,Astragalus,,eastwoodiae,,,Species,,,,,,,,"Harmon, Pease and Golden",,7330,1973-05-26,1973,5,26,146,,5/26/73,,"low desert scrub dominated by Franseria and Atriplex",,,,,,,,,,,,,,,,,,U.S.A.,Utah,"Grand County",,"1.8 mi. N of Jct. of road to Fisher Towers on Utah 128; Alt. 4500 ft",,,,,,,,,,,,,,,,,,,,,,,"2021-04-29 12:08:31",e42f57e1-c3fa-48aa-b27d-96b17a49ead7,388,urn:uuid:59a1a8ff-811a-46a8-8848-00ea505291a1,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=27833496
