id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
505368,CS,,,PreservedSpecimen,59b994e8-5783-4abf-a7f9-b00e60369675,142923,6471,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: E Bethel",,,1897-07-00,1897,7,0,,,"Jul 1897",,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Archuleta County",,Pagosa,,,,37.26,-107,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 18:00:25",41912,30,urn:uuid:59b994e8-5783-4abf-a7f9-b00e60369675,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505368
505369,CS,,,PreservedSpecimen,94c2f689-66fc-4407-b3dc-3617b9e0a4ce,142935,66321,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: P Nicholas 176",,,1981-07-17,1981,7,17,198,,"17 Jul 1981",,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"Garfield County",,"Main Elk Ck",,,,39.52,-107.51,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 18:00:24",41924,30,urn:uuid:94c2f689-66fc-4407-b3dc-3617b9e0a4ce,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505369
505370,CS,,,PreservedSpecimen,3fc0d03b-e433-4de1-a9a6-c61ac83a6d01,142939,58107,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: E Painter et al 55",,,1978-07-17,1978,7,17,198,,"17 Jul 1978",,"loose white shale, steep S expos",,,,,,,,,,"Festuca dasyclada, Artemisia tridentata, Astragalus lutosus, Oryzopsis, Chrptantha",,,,,,1,,"United States",Colorado,"Garfield County",,"Roan Cliffs above Colorado River Valley",,,,39.42,-108.15,WGS84,,,,,,,,2580,,,,,8465ft.,,en,,"2017-01-16 18:00:24",41928,30,urn:uuid:3fc0d03b-e433-4de1-a9a6-c61ac83a6d01,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505370
505373,CS,,,PreservedSpecimen,2d477730-9821-46ce-b243-c941a68ac522,142940,58106,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: E Painter et al 49",,,1978-07-14,1978,7,14,195,,"14 Jul 1978",,,,,,,,,,,,"Quercus, Amelanchier, Cercocarpus, Purshia",,,,,,1,,"United States",Colorado,"Garfield County",,"along rd above Logan Wash, Roan Cliffs ca 9 mi E of County Rd 204",,,,39.41,-108.21,WGS84,,,,,,,,2360,,,,,7743ft.,,en,,"2017-01-16 18:00:23",41929,30,urn:uuid:2d477730-9821-46ce-b243-c941a68ac522,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505373
505374,CS,,,PreservedSpecimen,a6561015-f915-452b-885a-31d98de6c62b,142921,72016,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: E Neese 15835",,,1984-07-13,1984,7,13,195,,"13 Jul 1984",,"rocky outcrops, Gravelly soil",,,,,,,,,,"Artemisia tridentata, Chrysothamnus viscidiflorus",,,,,,1,,"United States",Colorado,"Gunnison County",,"3.5 mi SW of Gunnison",,,,38.49,-106.95,WGS84,,,,,,,,2484,,,,,8150ft.,,en,,"2017-01-16 18:00:23",41910,30,urn:uuid:a6561015-f915-452b-885a-31d98de6c62b,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505374
505375,CS,,,PreservedSpecimen,99a483dc-f209-4732-8f98-03709c06c521,142932,72120,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: E Neese 15859",,,1984-07-13,1984,7,13,195,,"13 Jul 1984",,"rocky loam",,,,,,,,,,"Artemisia tridentata, Amelanchier, Prunus virginiana",,,,,,1,,"United States",Colorado,"Gunnison County",,"4 mi WSW of Gunnison",,,,38.52,-107.01,WGS84,,,,,,,,2316,,,,,7599ft.,,en,,"2017-01-16 18:00:23",41921,30,urn:uuid:99a483dc-f209-4732-8f98-03709c06c521,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505375
505376,CS,,,PreservedSpecimen,03063a59-a88b-4cf4-96a7-87e014ff533a,142936,26008,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: H Harrington & E Smith 1282",,,1945-06-26,1945,6,26,177,,"26 Jun 1945",,"rd edge",,,,,,,,,,,,,,,,1,,"United States",Colorado,"Gunnison County",,"5 mi E of Parlin",,,,38.53,-106.64,WGS84,,,,,,,,2743,,,,,9000ft.,,en,,"2017-01-16 18:00:22",41925,30,urn:uuid:03063a59-a88b-4cf4-96a7-87e014ff533a,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505376
505377,CS,,,PreservedSpecimen,affa63fc-fb49-4d15-b09d-ecd7d3a38057,142920,46006,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: L Scheideman SD 291",,,1967-08-16,1967,8,16,228,,"16 Aug 1967",,"dry rocky W slope",,,,,,,,,,,,,,,,1,,"United States",Colorado,"Gunnison County",,"Ohio Ck, School District",,,,38.56,-106.92,WGS84,,,,,,,,2468,,,,,8098ft.,,en,,"2017-01-16 18:00:22",41909,30,urn:uuid:affa63fc-fb49-4d15-b09d-ecd7d3a38057,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505377
505378,CS,,,PreservedSpecimen,4d1dc8f2-5458-4de0-af89-6a9d4579f595,142938,45995,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: L Scheideman SD 241",,,1967-07-25,1967,7,25,206,,"25 Jul 1967",,,,,,,,,,,,sagebrush,,,,,,1,,"United States",Colorado,"Gunnison County",,"Ohio Ck, School District Land",,,,38.56,-106.92,WGS84,,,,,,,,2438,,,,,7999ft.,,en,,"2017-01-16 18:00:22",41927,30,urn:uuid:4d1dc8f2-5458-4de0-af89-6a9d4579f595,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505378
505379,CS,,,PreservedSpecimen,cf1b5106-5062-42d6-bcd3-45f728173ac5,142931,39862,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: H Hall 530",,,1961-07-08,1961,7,8,189,,"8 Jul 1961",,"deep clay loam soil",,,,,,,,,,"sage, grass",,,,,,1,,"United States",Colorado,"Gunnison County",,"Red Ck Rim, Gunnison Rd River (48)",,,,38.46,-107.23,WGS84,,,,,,,,2651,,,,,8698ft.,,en,,"2017-01-16 18:00:22",41920,30,urn:uuid:cf1b5106-5062-42d6-bcd3-45f728173ac5,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505379
505380,CS,,,PreservedSpecimen,e5f322d4-c168-41ab-a996-cd7324970640,142941,48207,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: J Reveal & G Davidse 945",,,1967-09-07,1967,9,7,250,,"7 Sep 1967",,flats,,,,,,,,,,Artemisia,,,,,,1,,"United States",Colorado,"Gunnison County",,"W edge of Gunnison along US Hwy 50-6",,,,38.53,-106.94,WGS84,,,,,,,,,,,,,,,en,,"2017-01-16 18:00:21",41930,30,urn:uuid:e5f322d4-c168-41ab-a996-cd7324970640,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505380
505381,CS,,,PreservedSpecimen,8a415e2b-113e-44ff-854d-3bce17ba2b14,142937,39379,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: N Russell 10548",,,1959-07-19,1959,7,19,200,,"19 Jul 1959",,"steep W expos",,,,,,,,,,,,,,,,1,,"United States",Colorado,"Gunnison County",,"lg landslide above E River, 3 mi S of Gothic, 6 mi N of Crested Butte",,,,38.92,-106.57,WGS84,,,,,,,,2804,,,,,9200ft.,,en,,"2017-01-16 18:00:21",41926,30,urn:uuid:8a415e2b-113e-44ff-854d-3bce17ba2b14,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505381
505382,CS,,,PreservedSpecimen,9ddecf52-5304-4f9e-916c-1687bd1c35ad,142952,6470,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum lonchophyllum",18202,"Torr. & Gray",Eriogonum,,lonchophyllum,,,Species,,,,,,,,"collectors: C Crandall",,,1898-06-27,1898,6,27,178,,"27 Jun 1898",,,,,,,,,,,,,,,,,,1,,"United States",Colorado,"La Plata County",,Durango,,,,37.27,-107.88,WGS84,,,,,,,,1981,,,,,6500ft.,,en,,"2017-01-16 18:00:21",41941,30,urn:uuid:9ddecf52-5304-4f9e-916c-1687bd1c35ad,https://www.soroherbaria.org/portal/collections/individual/index.php?occid=505382
